x,y,heat
17,27,0.0118
17,28,0.0235
17,29,0.0118
17,31,0.0235
17,32,0.0235
17,33,0.0235
17,34,0.0235
17,35,0.0118
17,39,0.0118
17,41,0.0118
17,42,0.0353
17,46,0.0353
17,47,0.0118
17,48,0.0118
17,49,0.0235
17,51,0.0118
17,52,0.0235
17,53,0.1059
17,54,0.0824
17,55,0.0706
17,56,0.0941
17,57,0.0588
17,58,0.0706
17,59,0.0706
17,60,0.0824
17,61,0.0706
17,62,0.0353
17,63,0.0235
17,64,0.0353
17,65,0.0235
17,66,0.0235
17,67,0.0588
17,68,0.0353
17,69,0.0941
17,70,0.1412
17,71,0.1294
17,72,0.2353
17,73,0.2235
17,74,0.2706
17,75,0.3647
17,76,0.1412
17,77,0.1882
17,78,0.2000
17,79,0.1765
17,80,0.3412
17,81,0.2941
17,82,0.2824
17,83,0.4588
17,84,0.3765
17,85,0.5294
17,86,0.4706
17,87,0.5412
17,88,0.2824
17,89,0.2941
17,90,0.0588
17,91,0.0353
17,92,0.1294
17,93,0.2235
17,94,0.2471
17,95,0.3176
17,96,0.3765
17,97,0.4235
17,98,0.3882
17,99,0.3765
17,100,0.3765
17,101,0.2706
17,102,0.1882
17,103,0.0941
17,104,0.0353
17,105,0.0235
18,9,0.0235
18,10,0.0941
18,11,0.2588
18,12,0.1765
18,13,0.0824
18,14,0.1059
18,15,0.1294
18,20,0.0235
18,21,0.0235
18,22,0.1294
18,23,0.0118
18,25,0.0235
18,26,0.0353
18,27,0.0235
18,31,0.0353
18,32,0.0118
18,33,0.0118
18,39,0.0118
18,40,0.0118
18,41,0.0118
18,42,0.0118
18,50,0.0118
18,51,0.0118
18,52,0.0235
18,55,0.0118
18,56,0.0118
18,57,0.0235
18,58,0.0941
18,59,0.0353
18,60,0.0706
18,61,0.1176
18,62,0.0706
18,63,0.0353
18,64,0.0118
18,65,0.0353
18,66,0.0118
18,67,0.0353
18,68,0.0706
18,69,0.0941
18,70,0.1059
18,71,0.1176
18,72,0.0941
18,73,0.1765
18,74,0.0471
18,75,0.0471
18,76,0.0235
18,81,0.1059
18,82,0.0824
18,83,0.1059
18,86,0.0706
18,87,0.4353
18,88,0.2706
18,89,0.1765
18,90,0.0235
18,91,0.1294
18,92,0.1765
18,93,0.1176
18,95,0.0824
18,96,0.0471
18,97,0.2706
18,98,0.3059
18,99,0.3294
18,100,0.4000
18,101,0.3059
18,102,0.2235
18,103,0.1765
18,104,0.0706
18,105,0.0353
18,106,0.0118
19,9,0.0118
19,10,0.1412
19,11,0.2235
19,12,0.1294
19,13,0.0588
19,14,0.0353
19,15,0.2118
19,16,0.0353
19,19,0.0118
19,20,0.0235
19,23,0.0941
19,24,0.0588
19,25,0.0118
19,26,0.0235
19,28,0.0118
19,30,0.0235
19,31,0.0235
19,33,0.0118
19,34,0.0118
19,40,0.0235
19,41,0.0235
19,46,0.0235
19,48,0.0118
19,51,0.0118
19,61,0.0235
19,62,0.1176
19,63,0.0941
19,64,0.0118
19,65,0.0118
19,66,0.1059
19,67,0.0706
19,68,0.1176
19,69,0.1059
19,70,0.0235
19,71,0.0235
19,72,0.0353
19,74,0.0588
19,81,0.1412
19,82,0.0471
19,83,0.0941
19,87,0.3529
19,88,0.3412
19,89,0.0588
19,90,0.0235
19,91,0.2000
19,92,0.0118
19,93,0.0235
19,95,0.0118
19,96,0.0941
19,97,0.2235
19,98,0.2706
19,99,0.3412
19,100,0.4000
19,101,0.3765
19,102,0.2471
19,103,0.1529
19,104,0.0588
19,105,0.0471
19,106,0.0118
20,9,0.0118
20,10,0.2000
20,11,0.1647
20,12,0.1176
20,13,0.0588
20,14,0.0471
20,15,0.0353
20,16,0.2235
20,18,0.0235
20,19,0.0118
20,20,0.0118
20,21,0.0118
20,23,0.0824
