x,y,heat
30,112,0.0484
30,113,0.0032
30,114,0.0097
31,65,0.0016
31,66,0.0032
31,80,0.0097
31,81,0.0065
31,82,0.0016
31,88,0.0048
31,89,0.0210
31,90,0.0548
31,91,0.0548
31,92,0.0403
31,93,0.0290
31,94,0.0323
31,95,0.0710
31,96,0.0435
31,97,0.0081
31,99,0.0274
31,101,0.0032
31,102,0.0113
31,103,0.0952
31,104,0.1274
31,105,0.0952
31,106,0.0565
31,107,0.0452
31,108,0.0371
31,109,0.0129
31,110,0.0065
31,114,0.0048
32,67,0.0048
32,79,0.0032
32,80,0.0081
32,81,0.0032
32,82,0.0032
32,88,0.0016
32,89,0.0048
32,90,0.0258
32,91,0.0661
32,92,0.0242
32,93,0.0113
32,94,0.0323
32,95,0.0726
32,96,0.0548
32,97,0.0387
32,98,0.0081
32,99,0.0016
32,101,0.0016
32,103,0.2435
32,104,0.1323
32,105,0.1274
32,106,0.0661
32,107,0.0855
32,108,0.0371
32,109,0.0194
32,110,0.0016
32,111,0.0032
33,68,0.0048
33,79,0.0016
33,80,0.0081
33,81,0.0032
33,88,0.0113
33,89,0.0081
33,90,0.0226
33,91,0.0274
33,92,0.0516
33,93,0.0371
33,94,0.0339
33,95,0.0500
33,96,0.0484
33,97,0.0581
33,98,0.0371
33,99,0.0177
33,100,0.0016
33,101,0.0016
33,103,0.0387
33,104,0.1597
33,105,0.0742
33,106,0.0677
33,107,0.0339
33,108,0.0274
33,109,0.0161
33,110,0.0032
33,111,0.0016
34,69,0.0065
34,79,0.0016
34,80,0.0032
34,81,0.0016
34,88,0.0048
34,89,0.0081
34,90,0.0355
34,91,0.0355
34,92,0.0194
34,93,0.1419
34,94,0.0516
34,95,0.0468
34,96,0.0774
34,97,0.0532
34,98,0.0613
34,99,0.0371
34,100,0.0097
34,101,0.0016
34,103,0.0516
34,104,0.1145
34,105,0.0484
34,106,0.0565
34,107,0.0242
34,108,0.0210
34,109,0.0161
34,110,0.0048
35,70,0.0016
35,79,0.0097
35,80,0.0081
35,82,0.0032
35,88,0.0081
35,89,0.0097
35,90,0.0468
35,91,0.0323
35,92,0.0323
35,93,0.0339
35,94,0.0210
35,95,0.0387
35,96,0.0903
35,97,0.0694
35,98,0.0532
35,99,0.0452
35,100,0.0419
35,101,0.0113
35,102,0.0048
35,103,0.1242
35,104,0.1081
35,105,0.0548
35,106,0.0403
35,107,0.0161
35,108,0.0097
35,109,0.0097
35,110,0.0032
36,70,0.0048
36,71,0.0016
36,79,0.0032
36,80,0.0032
36,87,0.0048
36,89,0.0129
36,90,0.0210
36,91,0.0435
36,92,0.0016
36,95,0.0032
36,96,0.0306
36,97,0.0677
36,98,0.0532
36,99,0.0468
36,100,0.0516
36,101,0.1145
36,102,0.1306
36,103,0.0935
36,104,0.0903
36,105,0.0581
36,106,0.0435
36,107,0.0290
36,108,0.0161
36,109,0.0048
36,110,0.0065
37,70,0.0016
37,78,0.0016
37,79,0.0065
37,81,0.0016
37,86,0.0097
37,87,0.0129
37,88,0.0339
37,89,0.0194
37,90,0.0742
37,91,0.0129
37,92,0.0016
37,95,0.0016
37,96,0.0016
37,97,0.0677
37,98,0.0935
37,99,0.0645
37,100,0.0548
37,101,0.0726
37,102,0.1097
37,103,0.0871
37,104,0.0823
37,105,0.0694
37,106,0.0435
37,107,0.0145
37,108,0.0097
37,109,0.0081
37,110,0.0016
38,46,0.0032
38,49,0.0016
38,71,0.0048
38,78,0.0048
38,80,0.0032
38,82,0.0032
38,86,0.0016
38,87,0.0032
38,89,0.0484
38,90,0.1290
38,94,0.0032
38,95,0.0048
38,96,0.0081
38,97,0.0710
38,98,0.1339
38,99,0.1500
38,100,0.0855
38,101,0.0823
38,102,0.1242
38,103,0.0532
38,104,0.0823
38,105,0.0581
38,106,0.0306
38,107,0.0355
38,108,0.0194
38,109,0.0129
38,110,0.0065
39,49,0.0016
39,51,0.0016
39,71,0.0032
39,73,0.0016
39,77,0.0048
39,78,0.0065
39,80,0.0016
39,81,0.0016
39,86,0.0403
39,89,0.0226
39,90,0.0419
39,94,0.0016
39,95,0.0258
39,96,0.0806
39,97,0.0742
39,98,0.1548
39,99,0.1435
39,100,0.1387
39,101,0.0710
39,102,0.0371
39,103,0.0258
39,104,0.0758
39,105,0.2516
39,106,0.0290
39,107,0.0145
39,108,0.0226
39,109,0.0065
39,110,0.0016
40,52,0.0032
40,72,0.0016
40,73,0.0048
40,75,0.0032
40,77,0.0081
40,79,0.0016
40,80,0.0016
40,82,0.0016
40,86,0.0500
40,89,0.0484
40,90,0.0290
40,94,0.0145
40,95,0.0806
40,96,0.0694
40,97,0.0355
40,98,0.0597
40,99,0.0710
40,100,0.0597
40,101,0.0048
40,104,0.0306
40,105,0.0984
40,106,0.0226
40,107,0.0129
40,108,0.0274
40,109,0.0081
41,54,0.0032
41,70,0.0016
41,71,0.0016
41,72,0.0016
41,73,0.0032
41,74,0.0016
41,76,0.0081
41,77,0.0048
41,78,0.0016
41,79,0.0032
41,80,0.0016
41,82,0.0048
41,89,0.0758
41,90,0.0016
41,93,0.0016
41,95,0.0290
41,96,0.0419
41,97,0.0435
41,98,0.0484
41,99,0.0323
41,100,0.0194
41,104,0.0274
41,105,0.0661
41,106,0.1016
41,107,0.0145
41,108,0.0161
41,109,0.0048
41,110,0.0032
42,55,0.0016
42,56,0.0016
42,70,0.0016
42,74,0.0048
42,75,0.0065
42,76,0.0048
42,77,0.0129
42,78,0.0048
42,79,0.0048
42,80,0.0032
42,81,0.0048
42,82,0.0016
42,89,0.0710
42,96,0.0161
42,97,0.0290
42,98,0.0565
42,99,0.0194
42,100,0.0048
42,104,0.0210
42,105,0.0548
42,106,0.0177
42,107,0.0065
42,108,0.0161
42,109,0.0065
43,56,0.0016
43,69,0.0032
43,74,0.0048
43,75,0.0016
43,76,0.0113
43,77,0.0081
43,78,0.0081
43,79,0.0177
43,80,0.0226
43,81,0.0145
43,82,0.0113
43,83,0.0194
43,89,0.0790
43,96,0.0161
43,97,0.0323
43,98,0.0355
43,99,0.0113
43,100,0.0161
43,101,0.0097
43,103,0.0016
43,104,0.0210
43,105,0.0629
43,106,0.0161
43,107,0.0145
43,108,0.0242
43,109,0.0016
43,110,0.0016
44,58,0.0032
44,59,0.0032
44,60,0.0016
44,66,0.0016
44,68,0.0032
44,73,0.0048
44,74,0.0081
44,75,0.0161
44,76,0.0177
44,77,0.0435
44,78,0.0581
44,79,0.0565
44,80,0.0758
44,81,0.0887
44,82,0.0677
44,83,0.0629
44,84,0.0500
44,85,0.0371
44,86,0.0452
44,87,0.0516
44,88,0.0613
44,89,0.0403
44,96,0.0161
44,97,0.0371
44,98,0.0371
44,99,0.0145
44,100,0.0016
44,104,0.0161
44,105,0.0565
44,106,0.0161
44,107,0.0161
44,108,0.0129
44,109,0.0452
44,110,0.0016
45,56,0.0016
45,57,0.0048
45,58,0.0016
45,59,0.0065
45,60,0.0081
45,61,0.0032
45,62,0.0113
45,63,0.0016
45,64,0.0032
45,65,0.0032
45,66,0.0113
45,67,0.0016
45,72,0.0065
45,73,0.0113
45,74,0.0661
45,75,0.0548
45,76,0.0403
45,77,0.0081
45,82,0.0339
45,83,0.0387
45,84,0.0210
45,85,0.0161
45,86,0.0113
45,87,0.0065
45,88,0.0242
45,89,0.0016
45,95,0.0145
45,96,0.0145
45,97,0.0194
45,98,0.0177
45,99,0.0226
45,101,0.0081
45,102,0.0145
45,104,0.0177
45,105,0.0645
45,106,0.0177
45,107,0.0145
45,108,0.0177
45,109,0.0065
46,56,0.0355
46,61,0.0032
46,62,0.0371
46,63,0.0629
46,64,0.0145
46,65,0.0161
46,66,0.0081
46,67,0.0032
46,70,0.0032
46,71,0.0210
46,72,0.0145
46,73,0.0290
46,74,0.0371
46,75,0.0161
46,83,0.0065
46,84,0.0548
46,85,0.0177
46,86,0.0048
46,87,0.0065
46,88,0.0210
46,94,0.0032
46,95,0.0129
46,96,0.0113
46,97,0.0210
46,98,0.0371
46,99,0.0177
46,100,0.0129
46,101,0.0065
46,102,0.0032
46,103,0.0032
46,104,0.0113
46,105,0.0661
46,106,0.0145
46,107,0.0081
46,108,0.0113
46,109,0.0016
46,110,0.0016
47,55,0.0032
47,61,0.0097
47,62,0.0113
47,65,0.0177
47,66,0.0161
47,67,0.0194
47,68,0.0081
47,69,0.0161
47,70,0.0097
47,71,0.0129
47,72,0.0097
47,73,0.0210
47,74,0.0177
47,85,0.0419
47,86,0.0403
47,87,0.0258
47,88,0.0016
47,94,0.0145
47,95,0.0565
47,96,0.0081
47,97,0.0516
47,98,0.0468
47,99,0.0161
47,100,0.0081
47,101,0.0226
47,102,0.0097
47,103,0.0081
47,104,0.0113
47,105,0.2387
47,106,0.0161
47,107,0.0081
47,108,0.0226
47,109,0.0065
48,65,0.0048
48,66,0.0323
48,67,0.0129
48,68,0.0032
48,69,0.0048
48,70,0.0113
48,71,0.0081
48,72,0.0097
48,73,0.0097
48,74,0.0032
48,86,0.0645
48,87,0.0258
48,93,0.0065
48,94,0.0258
48,95,0.0065
48,96,0.0145
48,97,0.0145
48,98,0.0274
48,99,0.0258
48,102,0.0097
48,103,0.0081
48,104,0.0048
48,105,0.0710
48,106,0.0210
48,107,0.0048
48,108,0.0194
48,109,0.0048
48,110,0.0016
49,54,0.0016
49,61,0.0032
49,62,0.0016
49,63,0.0258
49,64,0.0048
49,65,0.0081
49,66,0.0065
49,67,0.0194
49,68,0.0097
49,69,0.0065
49,70,0.0016
49,71,0.0097
49,72,0.0145
49,73,0.0274
49,86,0.0452
49,87,0.0371
49,92,0.0016
49,93,0.0258
49,94,0.0048
49,96,0.0129
49,97,0.0129
49,98,0.0129
49,99,0.0177
49,100,0.0032
49,101,0.0097
49,102,0.0032
49,104,0.0065
49,105,0.0468
49,106,0.0194
49,107,0.0065
49,108,0.0113
49,109,0.0048
50,45,0.0016
50,53,0.0032
50,54,0.0048
50,58,0.0016
50,59,0.0081
50,60,0.0032
50,61,0.0048
50,62,0.0065
50,67,0.0032
50,68,0.0177
50,69,0.0129
50,70,0.0065
50,71,0.0097
50,72,0.0371
50,73,0.0065
50,78,0.0016
50,79,0.0129
50,80,0.0129
50,81,0.0097
50,82,0.0113
50,83,0.0210
50,84,0.0145
50,85,0.0339
50,86,0.0968
50,87,0.0452
50,88,0.0081
50,93,0.0306
50,95,0.0016
50,96,0.0145
50,97,0.0161
50,98,0.0194
50,99,0.0258
50,100,0.0032
50,104,0.0016
50,105,0.0677
50,106,0.0242
50,107,0.0065
50,108,0.0242
50,109,0.0032
51,42,0.0016
51,43,0.0048
51,45,0.0016
51,52,0.0032
51,53,0.0048
51,54,0.0081
51,55,0.0016
51,57,0.0194
51,58,0.0113
51,59,0.0032
51,60,0.0016
51,67,0.0145
51,68,0.0177
51,69,0.0097
51,70,0.0113
51,71,0.0258
51,72,0.0290
51,79,0.0097
51,80,0.0435
51,81,0.0129
51,82,0.0065
51,83,0.0355
51,84,0.0387
51,85,0.0306
51,86,0.0129
51,87,0.0210
51,88,0.0419
51,93,0.0177
51,94,0.0113
51,95,0.0177
51,96,0.0210
51,97,0.0161
51,98,0.0161
51,99,0.0145
51,105,0.0532
51,106,0.0177
51,107,0.0048
51,108,0.0097
51,109,0.0048
52,40,0.0113
52,41,0.0016
52,53,0.0065
52,54,0.0129
52,55,0.0161
52,56,0.0113
52,57,0.0081
52,65,0.0016
52,66,0.0194
52,67,0.0065
52,68,0.0048
52,69,0.0194
52,70,0.0065
52,71,0.0339
52,79,0.0065
52,80,0.1871
52,81,0.0613
52,82,0.0161
52,83,0.0290
52,84,0.0258
52,85,0.0194
52,86,0.0048
